Title Word	APD	ESD	HPD	PSD	BPS	STMD	SOMD	ESDMD	ARD	OTH
ethiopian	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dam	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sustainable	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
management	0.0	0.8333333333333334	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0
nile	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motions	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
compressive	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
energetics	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0
nonthermal	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0
mizuna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
cutandcomeagain	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
harvest	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
substrate	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0
fertilizer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
formulation	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0
hsubsubhe	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
bath	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
selfsimilar	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scalefree	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
flame	0.25	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0
extinction	0.5	0.0	0.0	0.0	0.16666666666666666	0.0	0.3333333333333333	0.0	0.0	0.0
flames	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ionic	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
conductivity	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
modifications	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
electrolytes	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
binderless	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
short	0.6	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0
long	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
timescales	0.5	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0
doublepeaked	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
profile	0.8	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pictor	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
coherent	0.75	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quasiperiodic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heartbeat	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
igr	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
multibounce	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
selfmixing	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terahertz	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metasurface	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
externalcavity	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lasers	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shelf	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nova	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bay	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ross	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
positiondependent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
runaway	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
fossils	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
subcluster	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
instabilities	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heliospheric	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regulation	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ijuniperus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
osteospermai	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mediates	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bird	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
enforce	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
migratory	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
treaty	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
act	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chimeric	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
candidate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lt	0.8571428571428571	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alma	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
magnetocentrifugally	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconnecting	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
avalanche	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
circumstellar	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
night	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
jupiter	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
icassinii	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imbalanced	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alfvnwave	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
orbiter	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
communicating	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
probabilistic	0.0	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0
wildland	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
allaround	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
absorber	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
nizn	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ferrite	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
satellitebased	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cosubsub	0.0	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
support	0.0	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0
collective	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitigation	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
actions	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
speckle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
instrument	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
xi	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
apache	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
observatory	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
perception	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0
selfmotion	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
orientation	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0
galvanic	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
stimulation	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
failed	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
concordancy	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
impactites	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
testing	0.4444444444444444	0.0	0.0	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.0	0.0	0.1111111111111111	0.0
late	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
bombardment	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hypothesis	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0
considering	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
horizontal	0.0	0.3333333333333333	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0
heterogeneities	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
largescale	0.3333333333333333	0.5555555555555556	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0
statistics	0.5	0.25	0.125	0.125	0.0	0.0	0.0	0.0	0.0	0.0
receiver	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
onorbit	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
updates	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shows	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leads	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
have	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
little	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
overall	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cloudiness	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
months	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
assess	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
invasive	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plants	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aboveground	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
electrojet	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spike	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
april	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
th	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
forecasting	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
inundation	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
catastrophic	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
landslides	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
precursory	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
creep	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
max	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
depend	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scenarios	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ams	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voyager	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
preparing	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
explorer	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
photochemical	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
inputs	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transit	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efficiencies	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
multiwavelength	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
twentynine	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
million	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0
iqifactor	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
monolithic	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
microresonators	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
thinfilm	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
lithium	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
niobate	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
preprocessing	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
correlated	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
clustering	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
projection	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
hydrological	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cycle	0.0	0.625	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reshapes	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
warmingdriven	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
more	0.42857142857142855	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.0
lowluminosity	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
counterpart	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
where	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
supervirial	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pilot	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
sightlines	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
flamefinder	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
illuminating	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
obscured	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
smoke	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
attentive	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
icy	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
preserved	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
frozen	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0
fossil	0.6	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0
figure	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
plumber	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mip	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
preliminary	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nonlinearity	0.25	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zernikelike	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wavefront	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
upperstratospheric	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
imager	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
osiris	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redshifts	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lowloss	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
broadband	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
waferscale	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
interposers	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
integration	0.0	0.8333333333333334	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0
expanded	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
gale	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
craters	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chemin	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
isotopes	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
shark	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
teeth	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
paleoredox	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
proxy	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0
los	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
angeles	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
increased	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
port	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
activity	0.2727272727272727	0.18181818181818182	0.18181818181818182	0.2727272727272727	0.0	0.0	0.0	0.09090909090909091	0.0	0.0
supply	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chain	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disruptions	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tidally	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
induced	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
shell	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
subsurface	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
communication	0.0	0.25	0.0	0.25	0.0	0.0	0.25	0.0	0.25	0.0
merging	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0
magnetotail	0.0	0.0	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0
bfield	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
perturbation	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
connectivity	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
substorm	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reflectance	0.0	0.75	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
signatures	0.4444444444444444	0.1111111111111111	0.3333333333333333	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0
anvil	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
goes	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trough	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
migration	0.5	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
paths	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
tic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
finder	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unistellar	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spillover	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ozone	0.0	0.9230769230769231	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0
increases	0.0	0.6	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0
hidden	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
halogens	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
compass	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nirspecgh	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transmission	0.75	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
superearth	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
toib	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
assessing	0.125	0.75	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
permutationally	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
invariant	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
polynomial	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
symmetric	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0
domain	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
surfaces	0.4	0.0	0.0	0.2	0.0	0.4	0.0	0.0	0.0	0.0
hsubsubosubsubsupsup	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decadal	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ionized	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fresco	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rapidly	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsrl	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
speed	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
diamante	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
autoregressive	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dtarps	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hundreds	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
klein	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nonphaselocked	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
currents	0.0	0.6	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
highfrequency	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
characteristic	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
vibrational	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
rotational	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
relaxation	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0
times	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
firstprinciples	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
calculations	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0
what	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
drove	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gics	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gta	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mntsl	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
distinguishing	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
deterministic	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
asteroid	0.07692307692307693	0.0	0.0	0.7692307692307693	0.0	0.15384615384615385	0.0	0.0	0.0	0.0
reassembly	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
aggregate	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
icecube	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
neutrinos	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
cgrabs	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
inherent	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
incidental	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
bimanual	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
force	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0
generated	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
testbed	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
accompanied	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
possibly	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aligned	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0
ribovision	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
web	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
server	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
visualization	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0
ribosomal	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
rnas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
escape	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
expressions	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
multifidelity	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0
